Date,Sentiment_Score
9/21/2022,0.00731218
9/22/2022,-0.021054234
9/23/2022,-0.087482784
9/24/2022,0.017040704
9/25/2022,-0.045606552
9/26/2022,-0.08662778
9/27/2022,-0.025614648
9/28/2022,-0.025983537
9/29/2022,-0.008925412
9/30/2022,-0.006089741
10/1/2022,-0.012035704
10/2/2022,-0.023426316
10/3/2022,-0.012600726
10/4/2022,0.022004283
10/5/2022,0.030006931
10/6/2022,0.020269391
10/7/2022,0.010192091
10/8/2022,0.00815675
10/9/2022,-0.019697417
10/10/2022,-0.011646459
10/11/2022,-0.043369832
10/12/2022,-0.029017344
10/13/2022,-0.016990382
10/14/2022,0.00853436
10/15/2022,0.014185478
10/16/2022,-0.01726687
10/17/2022,0.027848058
10/18/2022,0.059903515
10/19/2022,0.062378419
10/20/2022,-0.001096503
10/21/2022,0.026517586
10/22/2022,-0.009850286
10/23/2022,-0.011699179
10/24/2022,0.047617765
10/25/2022,0.066110184
10/26/2022,0.082795095
10/27/2022,0.103107045
10/28/2022,0.081043779
10/29/2022,0.0834499
10/30/2022,0.038856381
10/31/2022,0.06856761
11/1/2022,0.063515207
11/2/2022,0.118061745
11/3/2022,0.045555843
11/4/2022,0.08834601
11/5/2022,0.081323083
11/6/2022,0.100095375
11/7/2022,0.061406618
11/8/2022,0.081889363
11/9/2022,0.059939083
11/10/2022,0.0931436
11/11/2022,0.033452465
11/12/2022,0.049155111
11/13/2022,-0.000631909
11/14/2022,0.048063849
11/15/2022,0.061553614
11/16/2022,0.016276512
11/17/2022,0.015681977
11/18/2022,0.033404111
11/19/2022,0.0988098
11/20/2022,0.0579338
11/21/2022,0.0090375
11/22/2022,0.074821759
11/23/2022,0.102945769
11/24/2022,-0.005405246
11/25/2022,0.037939639
11/26/2022,0.022
11/27/2022,0.052057667
11/28/2022,0.00791222
11/29/2022,0.042578674
11/30/2022,0.045320684
12/1/2022,0.075283633
12/2/2022,0.032007173
12/3/2022,0.0833355
12/4/2022,0.038610313
12/5/2022,0.048058927
12/6/2022,0.001427433
12/7/2022,-0.043909
12/8/2022,0.024441083
12/9/2022,0.031740243
12/10/2022,0.058644
12/11/2022,0.013256857
12/12/2022,0.002264462
12/13/2022,0.001778948
12/14/2022,0.014611402
12/15/2022,0.019342611
12/16/2022,-0.032733941
12/17/2022,0.080459375
12/18/2022,0.0760683
12/19/2022,0.043730446
12/20/2022,-0.001609485
12/21/2022,0.05217781
12/22/2022,0.025365721
12/23/2022,0.028349333
12/24/2022,0.032942
12/25/2022,-0.075898571
12/26/2022,0.0567672
12/27/2022,0.037349509
12/28/2022,0.025059453
12/29/2022,0.017124672
12/30/2022,-0.007342969
12/31/2022,0.005387923
1/1/2023,-0.045534143
1/2/2023,0.044802871
1/3/2023,0.017093105
1/4/2023,-0.004098303
1/5/2023,-0.004872932
1/6/2023,0.047426808
1/7/2023,0.0881305
1/8/2023,0.047074083
1/9/2023,0.057461859
1/10/2023,0.042044578
1/11/2023,0.039577274
1/12/2023,0.04313823
1/13/2023,0.035722214
1/14/2023,0.2123182
1/15/2023,-0.048696714
1/16/2023,0.025932468
1/17/2023,0.055249135
1/18/2023,0.018471057
1/19/2023,-0.026107253
1/20/2023,0.02596846
1/21/2023,-0.0535553
1/22/2023,-0.011499562
1/23/2023,0.068737053
1/24/2023,0.04066969
1/25/2023,0.021281861
1/26/2023,0.041214966
1/27/2023,0.0588107
1/28/2023,0.130218833
1/29/2023,0.020581455
1/30/2023,0.050523844
1/31/2023,0.056118133
2/1/2023,0.060986157
2/2/2023,0.073462654
2/3/2023,0.036950958
2/4/2023,0.0821431
2/5/2023,0.060483083
2/6/2023,0.043238371
2/7/2023,0.033639102
2/8/2023,0.071143327
2/9/2023,0.084395663
2/10/2023,0.031761583
2/11/2023,0.119418182
2/12/2023,0.082936765
2/13/2023,0.016704115
2/14/2023,0.097633933
2/15/2023,0.072788947
2/16/2023,0.068163772
2/17/2023,-0.027300773
2/18/2023,0.0380685
2/19/2023,0.038613077
2/20/2023,-0.000387863
2/21/2023,0.026359316
2/22/2023,0.05309189
2/23/2023,0.074537382
2/24/2023,0.019522824
2/25/2023,0.055151529
2/26/2023,-0.010267278
2/27/2023,0.159906556
2/28/2023,0.090276889
3/1/2023,0.089486143
3/2/2023,0.04935169
3/3/2023,0.069885016
3/4/2023,0.081727583
3/5/2023,0.031041929
3/6/2023,0.042327851
3/7/2023,0.014856907
3/8/2023,0.028929162
3/9/2023,0.053728643
3/10/2023,0.016490873
3/11/2023,-0.049703394
3/12/2023,-0.0447842
3/13/2023,-0.000988255
3/14/2023,-0.04852289
3/15/2023,0.050397209
